title,year,doi,venue,authors,abstract,keywords,openalex_id,is_oa,cited_by,doi_clean,text,class
Italian norms and naming latencies for 357 high quality color images,2018,10.1101/492256,bioRxiv (Cold Spring Harbor Laboratory),Eduardo Navarrete; Giorgio Arcara; Sara Mondini; Barbara Penolazzi,"In the domain of cognitive studies on the lexico-semantic representational system, one of the most important means of ensuring well-suited experimental designs is using ecological stimulus sets accompanied by normative data on the most relevant variables affecting the processing of their items. In the context of image sets, color photographs are particularly suited for this aim as they reduce the difficulty of visual decoding processes that may emerge with traditional image sets of line drawings, especially in clinical populations. We provide Italian norms for a set of 357 high quality image-items belonging to 23 semantic subcategories. Data from several variables affecting image processing: age of acquisition, familiarity, lexical frequency, manipulability, name agreement, typicality and visual complexity; were collected from a sample of 255 Italian-speaking participants. Lexical frequency data were derived from the CoLFIS corpus. Furthermore, we collected data with on image naming latencies aimed at exploring how much of the variance in these latencies could be explained by the above mentioned critical variables. Multiple regression analyses on the naming latencies show classical psycholinguistic phenomena, such as the effects of age of acquisition and name agreement. In addition, manipulability is also a significant predictor. The described Italian normative data and naming latencies are available for download as supplementary material.","['Normative', 'Age of Acquisition', 'Psychology', 'Cognition', 'Context (archaeology)', 'Computer science', 'Cognitive psychology', 'Set (abstract data type)', 'Linguistics', 'Artificial intelligence', 'Natural language processing', 'Paleontology', 'Philosophy', 'Epistemology', 'Neuroscience', 'Biology', 'Programming language']",https://openalex.org/W2904848946,True,0,10.1101/492256,normative age acquisition psychology cognition context archaeology computer science cognitive psychology set abstract data type linguistics artificial intelligence natural language processing paleontology philosophy epistemology neuroscience biology programming language italian norms naming latencies high quality color images domain cognitive studies lexico semantic representational important means ensuring suited experimental designs using ecological stimulus sets accompanied normative data relevant variables affecting processing items context image sets color photographs particularly suited aim reduce difficulty visual decoding processes emerge traditional image sets line drawings especially clinical populations provide italian norms set high quality image items belonging semantic subcategories data variables affecting image processing age acquisition familiarity lexical frequency manipulability agreement typicality visual complexity collected sample italian speaking participants lexical frequency data derived colfis corpus furthermore collected data image naming latencies aimed exploring variance latencies explained mentioned critical variables multiple regression analyses naming latencies classical psycholinguistic phenomena effects age acquisition agreement addition manipulability significant predictor described italian normative data naming latencies available download supplementary material,1
Unveiling the intensity–ambiguity relationships among affective and lexico-semantic variables in Chinese characters and the character–word relationships in Chinese two-character words,2025,10.3758/s13428-025-02753-9,Behavior Research Methods,Xi Cheng; Chi‐Shing Tse; Yuen‐Lai Chan; Kai Yan Lau; Yen Na Yum,"Abstract Understanding the lexical characteristics of Chinese characters is crucial given their extensive usage and unique logographic structure. In this study, we normed affective ratings (valence and arousal) for 3971 Chinese characters. We investigated the relationships between intensity (mean rating) and ambiguity (rating variability) of these affective variables, alongside additional lexico-semantic variables from Su et al., Behavior Research Methods, 55 (6), 2989–3008, (2022). Drawing on lexical data from 25,281 two-character words available in the Chinese Lexicon Project (Tse et al., Behavior Research Methods, 49 (4), 1503–1519, 2017, Behavior Research Methods, 55 (8), 4382–4402, 2023; Chan &amp; Tse, Behavior Research Methods, 56 (7), 7574–7601, 2024), we further explored cross-level relationships between character-level and word-level variables. Multiple regression analyses controlling for various lexical variables revealed several noteworthy patterns. First, we identified a quadratic valence–arousal relationship, such that characters with extreme valence ratings (either highly positive or highly negative) elicited higher arousal compared to neutral characters. This relationship was moderated by arousal ambiguity, partially consistent with previous findings (Brainerd et al. Journal of Experimental Psychology: General, 150 (8), 1476–1499, 2021a), Second, we observed consistent quadratic intensity–ambiguity relationships across all variables, supporting the quadratic law proposed by Brainerd et al. Journal of Memory and Language, 121, 104286, (2021b). Finally, significant positive associations occurred between character-level variables and their corresponding word-level variables for both the first and second characters. The strength of these cross-level relationships varied across affective and lexico-semantic variables and may further be influenced by semantic transparency. Overall, our findings advance the understanding of affective and semantic features of Chinese characters and offer insights into the cross-level integration of characters’ and words’ lexical characteristics. The data reported in this paper are available at: https://osf.io/kh4yx.","['Psychology', 'Ambiguity', 'Valence (chemistry)', 'Character (mathematics)', 'Lexico', 'Linguistics', 'Arousal', 'Lexicon', 'Lexical decision task', 'Cognitive psychology', 'Social psychology', 'Cognition', 'Mathematics', 'Chemistry', 'Neuroscience', 'Philosophy', 'Geometry', 'Organic chemistry']",https://openalex.org/W4412440943,True,0,10.3758/s13428-025-02753-9,psychology ambiguity valence chemistry character mathematics lexico linguistics arousal lexicon lexical decision task cognitive psychology social psychology cognition mathematics chemistry neuroscience philosophy geometry organic chemistry unveiling intensityambiguity relationships affective lexico semantic variables chinese characters characterword relationships chinese character words abstract understanding lexical characteristics chinese characters crucial given extensive usage unique logographic structure study normed affective ratings valence arousal chinese characters investigated relationships intensity mean rating ambiguity rating variability affective variables alongside additional lexico semantic variables su et al behavior research methods drawing lexical data character words available chinese lexicon project tse et al behavior research methods behavior research methods chan amp tse behavior research methods explored cross level relationships character level word level variables multiple regression analyses controlling various lexical variables revealed noteworthy patterns identified quadratic valencearousal relationship characters extreme valence ratings highly positive highly negative elicited higher arousal compared neutral characters relationship moderated arousal ambiguity partially consistent previous findings brainerd et al journal experimental psychology general second observed consistent quadratic intensityambiguity relationships variables supporting quadratic law proposed brainerd et al journal memory language b finally significant positive associations occurred character level variables corresponding word level variables second characters strength cross level relationships varied affective lexico semantic variables influenced semantic transparency overall findings advance understanding affective semantic features chinese characters offer insights cross level integration characters words lexical characteristics data reported paper available https osf io kh yx,1
Pronunciation of English velar nasal (angma) by undergraduate students in Pakistani universities,2023,10.24815/siele.v10i3.31073,Deleted Journal,Afia Mahmood; Humaira Irfan; Nurah Saleh Fares; Shafqat Yasmeen,"Pakistani English (PakE) is an emerging variety of English that is in the process of developing its own norms and standards. Besides, distinguishing lexical and syntactic structures, it also has unique phonological features (Baumgardner, 1993; Hassan, 2004; Rahman 1991). Many Pakistani linguists have discussed unique consonantal and vocalic features of Pakistani English (PakE). However, there has not been any significant research conducted on the pronunciation of English velar nasal or angma /ŋ/ by Pakistani English speakers. This study analyses the pronunciation of English velar nasal by Pakistani English speakers. The sample was selected from 20 undergraduate students of the Department of English studying in the first semester of a large-scale public sector university located in Lahore, Punjab, Pakistan. A number of 20 English lexical items were selected and were divided into three categories according to the distribution of angma in the English language. The items were presented to the participants in diagnostic sentences. PRAAT, the speech and phonetics analysis software, was used to analyse the data. The findings revealed that Pakistani English speakers pronounce angma inaccurately in the medial position and insert velar plosive /ɡ/ in the poly-morphemic words. However, in the final position, angma is pronounced correctly by most Pakistani English speakers. The findings highlight that Pakistani English speakers are not concerned about the morpheme boundary and pronounce angma without /ŋɡ/ coalescence. Thus, it is found that Pakistani English speakers have distinguished pronunciation. The study recommends more research on Pakistani English pronunciation as well.","['Pronunciation', 'Linguistics', 'Morpheme', 'Psychology', 'Phonology', 'Varieties of English', 'Philosophy']",https://openalex.org/W4387358505,True,0,10.24815/siele.v10i3.31073,pronunciation linguistics morpheme psychology phonology varieties english philosophy pronunciation english velar nasal angma undergraduate students pakistani universities pakistani english pake emerging variety english process developing norms standards distinguishing lexical syntactic structures unique phonological features baumgardner hassan rahman pakistani linguists discussed unique consonantal vocalic features pakistani english pake significant research conducted pronunciation english velar nasal angma pakistani english speakers study analyses pronunciation english velar nasal pakistani english speakers sample selected undergraduate students department english studying semester large scale public sector university located lahore punjab pakistan number english lexical items selected divided categories according distribution angma english language items presented participants diagnostic sentences praat speech phonetics analysis software used analyse data findings revealed pakistani english speakers pronounce angma inaccurately medial position insert velar plosive poly morphemic words final position angma pronounced correctly pakistani english speakers findings highlight pakistani english speakers concerned morpheme boundary pronounce angma coalescence pakistani english speakers distinguished pronunciation study recommends research pakistani english pronunciation,1
Mongolian Words Marked in the Russian Etymology Dictionary,2023,10.22353/mjflc2023113,Mongolian Journal of Foreign Languages and Culture,D Enkhtuul,"This article is about borrowed words from Mongolian into Russian lexical found in different sources: ancient and modern language dictionary, local dialects, dictionary of foreign words, Russian- Mongolian dictionary, ancient Mongolian dictionaries, translations from the Secret History of Mongolia, Russian National Corpus [https://ruscorpora.ru] There are 18,000 words and phrases in the Russian Dictionary of Origins, from which 125 words or about 0.6 percent are marked as Mongolian, indicating the historical relationship between the Russian and Mongolian people, as well as the interaction between the two languages. Words borrowed from Mongolian to Russian are transformed adapting to the phonetic, grammatical, punctuation, and semantic norms of the target language. Many of these words in the Russian language are recognizable in form and remain old structure. Mongolian words borrowed into Russian are still actively used modern Mongolian referring to the Mongolian dictionary by Ya. Tsevel. The use of Mongolian words in Russian is declining, and it is possible to say with certainty the time of use.","['Etymology', 'Linguistics', 'History', 'Philosophy']",https://openalex.org/W4391410822,False,0,10.22353/mjflc2023113,etymology linguistics history philosophy mongolian words marked russian etymology dictionary article borrowed words mongolian russian lexical different sources ancient modern language dictionary local dialects dictionary foreign words russian mongolian dictionary ancient mongolian dictionaries translations secret history mongolia russian national corpus https ruscorpora ru words phrases russian dictionary origins words percent marked mongolian indicating historical relationship russian mongolian people interaction languages words borrowed mongolian russian transformed adapting phonetic grammatical punctuation semantic norms target language words russian language recognizable form remain old structure mongolian words borrowed russian actively used modern mongolian referring mongolian dictionary ya tsevel use mongolian words russian declining possible say certainty time use,1
Wertując słownik rosyjsko-polski Piotra Dubrowskiego. (Uwagi o XIX-wiecznym warsztacie leksykograficznym i o wizerunku ówczesnej polszczyzny),2023,10.24425/slo.2019.131157,Slavia Orientalis,Jolanta Mędelska,"The author studied 40 pages (letters Д-Ж) of the Dokładny słownik rosyjsko--polski, written by the Ukrainian-born Russian P. Dubrowski and published in Warsaw in 1877.After a brief profi le of the now nearly forgotten lexiographer, the author adds a few additional questions to the known critical remarks about the topic of study and discussesin the context of the state of Polish language generally and of the Kresy in the nineteenth century -interesting fi ndings refl ected in this dictionary in the areas of spelling, phonetics, fl exion, syntax and lexis.She found that the Polish language presented in this Russian-English dictionary rather faithfully refl ects the nineteenth-century instability of norms at all levels of the language, so that non-native speakers of the language were more inclined to choose recessive over expansive variants, occasionally those supported by analogous forms in Russian.In the author's view, the prospect of a comprehensive, systematic exploration of this source is promising, especially regarding the possibility of extracting peculiar lexis from it, in particular so-called lexical agnonyms.","['Theology', 'Humanities', 'Philosophy']",https://openalex.org/W4384818645,True,0,10.24425/slo.2019.131157,theology humanities philosophy wertujac sownik rosyjsko polski piotra dubrowskiego uwagi o xix wiecznym warsztacie leksykograficznym o wizerunku owczesnej polszczyzny author studied pages letters dokadny sownik rosyjsko polski written ukrainian born russian p dubrowski published warsaw brief profi le nearly forgotten lexiographer author adds additional questions known critical remarks topic study discussesin context state polish language generally kresy nineteenth century interesting fi ndings refl ected dictionary areas spelling phonetics fl exion syntax lexis polish language presented russian english dictionary faithfully refl ects nineteenth century instability norms levels language non native speakers language inclined choose recessive expansive variants occasionally supported analogous forms russian author view prospect comprehensive systematic exploration source promising especially regarding possibility extracting peculiar lexis particular called lexical agnonyms,1
Primary-stress placement in Nigerian L1 English,2025,10.1075/eww.23035.ola,English World-Wide A Journal of Varieties of English,Rotimi Oladipupo; Tinuade Onabamiro,"Abstract This study investigates primary-stress placement in Nigerian L1 English (NL1E), an emerging accent of young Nigerians who acquire English as a first language, in order to account for the speakers’ stress patterns and the factors influencing them. In total, 194 lexical items were analysed, comprising 82 disyllabic words, 52 trisyllabic words and 60 morphologically complex words extracted from a passage read by 100 participants. The results reveal a blend of two stress systems — inner circle and distinctive NigE — with a slight preference for the inner-circle stress norms. Syllable weight and affix type were found to significantly influence stress placement. The findings portray NL1E stress as a hybrid system drifting towards the exonormative standard, possibly driven by the speakers’ continuous exposure to inner-circle accents through diction instruction and non-enculturation sources of learning.","['Stress (linguistics)', 'Primary (astronomy)', 'Psychology', 'Linguistics', 'Philosophy', 'Physics', 'Astronomy']",https://openalex.org/W4408471387,False,0,10.1075/eww.23035.ola,stress linguistics primary astronomy psychology linguistics philosophy physics astronomy primary stress placement nigerian l english abstract study investigates primary stress placement nigerian l english nl e emerging accent young nigerians acquire english language order account speakers stress patterns factors influencing total lexical items analysed comprising disyllabic words trisyllabic words morphologically complex words extracted passage read participants results reveal blend stress systems inner circle distinctive nige slight preference inner circle stress norms syllable weight affix type significantly influence stress placement findings portray nl e stress hybrid drifting exonormative standard possibly driven speakers continuous exposure inner circle accents diction instruction non enculturation sources learning,1
A Corpus-Based Study on the Calquing of Arabic Subtitles in English and French Movies,2024,10.32996/ijllt.2024.7.12.22,International Journal of Linguistics Literature & Translation,Esraa Adel Fattah; Mohammed Albarakati; Shuaa Alamri,"Calques, also known as loan translations, are expressions that are translated literally from one language to another. Arabic subtitles of three English and French movies are utilized as a corpus for this study where their formation techniques are deduced and categorized as either lexical calques or structural calques following the categorisation proposed by Vinay and Darbelnet (1995: 32). Their calque quality is assessed and classified as good, or bad calques as proposed by Hervey &amp; Higgins (2002, p.35) depending on their level of flouting to the TL norms. However, this study proposes adding a new category, to be referred to as ‘perfect calques’ to current binary good-bad categorization previously proposed by Hervey &amp; Higgins (2002). Perfect calques are ones which would sound natural in Arabic to the extent that they would sweep unnoticeably into the stock of Arabic vocabulary. This study recommends that Arabic language authorities, government media bodies, academics, and translators should place importance on the issue of calquing in order to avoid language contamination.","['Arabic', 'Categorization', 'Computer science', 'Natural language processing', 'Linguistics', 'Vocabulary', 'Artificial intelligence', 'Loan', 'Philosophy', 'Finance', 'Economics']",https://openalex.org/W4406264355,True,0,10.32996/ijllt.2024.7.12.22,arabic categorization computer science natural language processing linguistics vocabulary artificial intelligence loan philosophy finance economics corpus based study calquing arabic subtitles english french movies calques known loan translations expressions translated literally language arabic subtitles english french movies utilized corpus study formation techniques deduced categorized lexical calques structural calques following categorisation proposed vinay darbelnet calque quality assessed classified good bad calques proposed hervey amp higgins p depending level flouting tl norms study proposes adding new category referred perfect calques current binary good bad categorization previously proposed hervey amp higgins perfect calques ones sound natural arabic extent sweep unnoticeably stock arabic vocabulary study recommends arabic language authorities government media bodies academics translators place importance issue calquing order avoid language contamination,1
"Subjective ratings of the concreteness, valence, and crosslingual similarity (with Dutch) of two-word English expressions",2020,10.6084/m9.figshare.12435077,Figshare,Seth Lindstromberg; June Eyckmans,"These data are described in: S Lindstromberg &amp; J Eyckmans. The retrievability of L2 English multi-word items in a context of strongly form-focused exposure: What matters? Studies in Second Language Acquisition. Accepted 31 May, 2020. The data were collected for an investigation of the effects of a number of pedagogical and lexical variables on the memorability of the forms of two-word English expressions of miscellaneous syntactic structure. The data consist of ratings of Concreteness, Valence, and Similarity (i.e., cognateness and congruence between L1 Dutch and L2 English). The first five columns relate to Concreteness; the next five to Valence; and the last four to Similarity. As detailed in the article mentioned above, it was possible to validate the the ratings of Concreteness and Similarity owing to modest overlapping coverage with existing databases, namely:## Brysbaert, M, Warriner, A., &amp; Kuperman, V. (2014). Concreteness ratings for 40,000 generally known English word lemmas. Behavior Research Methods, 46, 904– 11. https://doi.org/10.3758/s13428-013-0403-5## Warriner A., Kuperman, V., &amp; Brysbaert, M. (2013). Norms of valence, arousal, and dominance for 13,915 English lemmas. Behavior Research Methods, 45, 1191–1207. https://doi.org/10.3758/s13428-012-0314-x For all three sets of ratings indicators of internal reliability are good:Concreteness: Mean split-half r(5000) =.93; Spearman-Brown corrected reliability =.96; SD = 0.11. Valence: split.h r =.95, SB corr reliability =.98; SD = 0.08; Similarity: split.h r =.95, SB corr reliability =.98; SD = 0.10 We used the R function 'splithalf.r' in the package 'multicon' (Sherman &amp; Serfas, 2011) to calculate the mean of 5000 split-half correlations across the ratings of all raters, with the split randomly chosen each time.## Sherman, R., &amp; Serfas, D. (2011). multicon (Multivariate constructs), Version 1.6. http://127.0.0.1:13752/library/multicon/html/multicon-package.html<br>","['Concreteness', 'Valence (chemistry)', 'Psychology', 'Similarity (geometry)', 'Word (group theory)', 'Natural language processing', 'Linguistics', 'Computer science', 'Cognitive psychology', 'Artificial intelligence', 'Chemistry', 'Philosophy', 'Organic chemistry', 'Image (mathematics)']",https://openalex.org/W4394376625,True,0,10.6084/m9.figshare.12435077,concreteness valence chemistry psychology similarity geometry word group theory natural language processing linguistics computer science cognitive psychology artificial intelligence chemistry philosophy organic chemistry image mathematics subjective ratings concreteness valence crosslingual similarity dutch word english expressions data described s lindstromberg amp j eyckmans retrievability l english multi word items context strongly form focused exposure matters studies second language acquisition accepted data collected investigation effects number pedagogical lexical variables memorability forms word english expressions miscellaneous syntactic structure data consist ratings concreteness valence similarity e cognateness congruence l dutch l english columns relate concreteness valence similarity detailed article mentioned possible validate ratings concreteness similarity owing modest overlapping coverage existing databases brysbaert m warriner amp kuperman v concreteness ratings generally known english word lemmas behavior research methods https doi org s warriner kuperman v amp brysbaert m norms valence arousal dominance english lemmas behavior research methods https doi org s x sets ratings indicators internal reliability good concreteness mean split half r spearman brown corrected reliability sd valence split h r sb corr reliability sd similarity split h r sb corr reliability sd used r function isplithalf r package amulticon sherman amp serfas calculate mean split half correlations ratings raters split randomly chosen time sherman r amp serfas d multicon multivariate constructs version http library multicon html multicon package html br,1
지속가능성 보고서 한영번역의 번역보편소 양상 고찰,2019,10.15749/jts.2019.20.5.006,The Journal of Translation Studies,Jin Yim,"This study sheds light on Translation Universals in translated CEO letters in sustainability reports, which have been receiving growing attention under the new regulatory environment and recently-rising practice of integrated reporting. Taking a comparable corpus approach by coding 58 translated and non-translated letters published by KTOP30- and DOW30-listed firms with 31 variables representing four translation universals (explicitation, simplification, normalization, and levelling-out), it is found that letters translated from Korean into English exhibit significantly lower function words, lower connectives, and higher mean sentence length, all of which contradict to the existing TU hypotheses. The result of normalization is in line with the TU hypothesis where translated texts have a higher proportion of recurring lexical bundles. Also found is significant underrepresentation of punctuations in translated CEO letters. All of the differences in this study, whether conforming to TU hypotheses or not, reveal the influence of the corporate reporting genre as well as source language. This has meaningful implications for translation from L1 to L2, which is often the norm for professional translators in this genre in Korea.",['Computer science'],https://openalex.org/W2996951741,True,0,10.15749/jts.2019.20.5.006,computer science study sheds light translation universals translated ceo letters sustainability reports receiving growing attention new regulatory environment recently rising practice integrated reporting taking comparable corpus approach coding translated non translated letters published ktop dow listed firms variables representing translation universals explicitation simplification normalization levelling letters translated korean english exhibit significantly lower function words lower connectives higher mean sentence length contradict existing tu hypotheses result normalization line tu hypothesis translated texts higher proportion recurring lexical bundles significant underrepresentation punctuations translated ceo letters differences study conforming tu hypotheses reveal influence corporate reporting genre source language meaningful implications translation l l norm professional translators genre korea,1
Reflection of illustrative materials in explanatory dictionaries of the Kazakh and Turkish languages,2021,10.26577/ejph.2021.v183.i3.ph17,Eurasian Journal of Philology Science and Education,Gulgaisha Sagidolda; К. К. Таймуллина,"The explanatory dictionary is intended to contain common and frequently used words of the literary language, to analyze and explain their meanings, as well as to show the lexical and semantic norms of the literary language. The explanatory dictionary provides for the systematization information related to cultural and material wealth in a certain order in the content of both widely used and rarely used words. An explanatory is a type of dictionary that systematizes the vocabulary of a particular language and reveals its meanings. In many words, especially in stable phrases, their meanings accumulate information related to culture, worldview, history, and traditional economics of the nation. Such information contained in the word is disclosed in the explanatory note and clarified with illustrative material. Giving an example is one of the requirements for creating an explanatory dictionary because the examples given in the explanatory dictionary are additional illustrative material, which determines the origin of capital words, their stylistic and semantic, grammatical features. The quoted materials in the dictionary entry prove that the word exists or once existed. The entry shows the attitude of scientists-researchers to the quoted material, the language functions of the examples given in explanatory dictionaries. In the explanatory dictionaries of the Kazakh and Turkish languages, we mention the provision of quoted materials. Key words: illustrative material, verbal illustration, an example, an explanatory dictionary.","['Linguistics', 'Kazakh', 'Turkish', 'Explanatory model', 'Explanatory power', 'Vocabulary', 'Computer science', 'Natural language processing', 'Epistemology', 'Philosophy']",https://openalex.org/W3206661065,True,0,10.26577/ejph.2021.v183.i3.ph17,linguistics kazakh turkish explanatory model explanatory power vocabulary computer science natural language processing epistemology philosophy reflection illustrative materials explanatory dictionaries kazakh turkish languages explanatory dictionary intended contain common frequently used words literary language analyze explain meanings lexical semantic norms literary language explanatory dictionary provides systematization information related cultural material wealth certain order content widely used rarely used words explanatory type dictionary systematizes vocabulary particular language reveals meanings words especially stable phrases meanings accumulate information related culture worldview history traditional economics nation information contained word disclosed explanatory note clarified illustrative material giving example requirements creating explanatory dictionary examples given explanatory dictionary additional illustrative material determines origin capital words stylistic semantic grammatical features quoted materials dictionary entry prove word exists existed entry shows attitude scientists researchers quoted material language functions examples given explanatory dictionaries explanatory dictionaries kazakh turkish languages mention provision quoted materials key words illustrative material verbal illustration example explanatory dictionary,1
Russian and Serbian Punctuation of the 21st Century: An Attempt at Comparative Description,2024,10.25205/1818-7919-2024-23-9-53-68,Vestnik NSU Series History and Philology,Igor E. Kim; M. A. Eliseeva,"Purpose. The authors conducted a comparative study of the general statistical characteristics of modern Russian and Serbian punctuation practice using the material of Internet texts from the early 20s of the 21 st century. Results. The authors analyzed three important characteristics of punctuation practice: the composition and frequency of punctuation situations, the lexical indicators of syntactic relations used (conjunctions, particles, introductory words, etc.), and the occurrence of punctuation marks. The Russian and Serbian parts of the sample are balanced in terms of the number of uses of punctuation marks and in terms of their focus/lack of focus on compliance with the norm on the Internet platforms provided to the authors of the texts. The comparative study revealed similarities and differences in all analyzed parameters. Conclusion. It was found that the high degree of similarity of the main indicators caused by the kinship and typological similarity of the languages is combined with obvious differences, including different occurrence of punctuation situations in graphic practice, different composition and different activity of formal indicators of syntactic connection, different density of punctuation marks per punctuation situation. This means that a comparative study of punctuation practice taking into account statistical data allows us to identify the real relationship between the two punctuation systems, rather than the relationship set by normative documents.","['Serbian', 'Punctuation', 'Linguistics', 'Political science', 'History', 'Philosophy']",https://openalex.org/W4404229090,True,0,10.25205/1818-7919-2024-23-9-53-68,serbian punctuation linguistics political science history philosophy russian serbian punctuation st century attempt comparative description purpose authors conducted comparative study general statistical characteristics modern russian serbian punctuation practice using material internet texts early s st century results authors analyzed important characteristics punctuation practice composition frequency punctuation situations lexical indicators syntactic relations used conjunctions particles introductory words occurrence punctuation marks russian serbian parts sample balanced terms number uses punctuation marks terms focus lack focus compliance norm internet platforms provided authors texts comparative study revealed similarities differences analyzed parameters conclusion high degree similarity main indicators caused kinship typological similarity languages combined obvious differences including different occurrence punctuation situations graphic practice different composition different activity formal indicators syntactic connection different density punctuation marks punctuation situation means comparative study punctuation practice taking account statistical data allows identify real relationship punctuation systems relationship set normative documents,1
